hhId,lon,lat,income,pId,age,gender,isEmployed
1055075,18.675682,-33.826000,614400,3587331,17,f,false
1055075,18.675682,-33.826000,614400,3587332,22,f,false
1055076,18.672373,-33.828392,1228800,3587333,54,m,true
1055076,18.672373,-33.828392,1228800,3587334,49,f,true
1055076,18.672373,-33.828392,1228800,3587335,22,f,false
1055077,18.673209,-33.828096,1228800,3587336,37,m,true
1055077,18.673209,-33.828096,1228800,3587337,36,f,true
1055077,18.673209,-33.828096,1228800,3587338,0,m,false
1055079,18.675055,-33.824356,307200,3587343,39,m,true
1055080,18.676271,-33.823114,614400,3587344,37,m,true
1055080,18.676271,-33.823114,614400,3587345,35,f,true
1055080,18.676271,-33.823114,614400,3587346,5,f,false
1055080,18.676271,-33.823114,614400,3587347,2,f,false
1055081,18.671783,-33.829695,38400,3587348,35,m,false
1055082,18.674096,-33.828811,307200,3587349,63,m,false
1055082,18.674096,-33.828811,307200,3587350,58,f,false
1055082,18.674096,-33.828811,307200,3587351,36,m,true
1055082,18.674096,-33.828811,307200,3587352,35,f,true
1055082,18.674096,-33.828811,307200,3587353,33,m,false
1055082,18.674096,-33.828811,307200,3587354,16,m,false
1055082,18.674096,-33.828811,307200,3587355,3,f,false
1055082,18.674096,-33.828811,307200,3587356,52,m,false
1055083,18.674512,-33.822835,1228800,3587357,55,m,true
1055083,18.674512,-33.822835,1228800,3587358,54,f,true
1055083,18.674512,-33.822835,1228800,3587359,22,f,false
1055083,18.674512,-33.822835,1228800,3587360,18,m,false
1055084,18.675067,-33.828338,614400,3587361,85,f,false
1055084,18.675067,-33.828338,614400,3587362,29,m,false
1055084,18.675067,-33.828338,614400,3587363,53,f,true
1055084,18.675067,-33.828338,614400,3587364,28,f,true
1055084,18.675067,-33.828338,614400,3587365,43,m,true
1055084,18.675067,-33.828338,614400,3587366,25,m,true
1055086,18.677700,-33.828442,614400,3587371,40,m,true
1055086,18.677700,-33.828442,614400,3587372,40,f,false
1055086,18.677700,-33.828442,614400,3587373,5,f,false
1055088,18.675266,-33.824177,614400,3587375,39,f,true
1055088,18.675266,-33.824177,614400,3587376,10,m,false
1055089,18.674333,-33.828520,1228800,3587377,51,f,true
1055089,18.674333,-33.828520,1228800,3587378,53,m,true
1055089,18.674333,-33.828520,1228800,3587379,15,f,false
1055089,18.674333,-33.828520,1228800,3587380,13,m,false
1055090,18.673430,-33.826125,614400,3587381,24,m,true
1055090,18.673430,-33.826125,614400,3587382,23,f,true
1055093,18.675879,-33.822784,1228800,3587389,50,m,true
1055093,18.675879,-33.822784,1228800,3587390,82,f,false
1055093,18.675879,-33.822784,1228800,3587391,51,f,true
1055094,18.676910,-33.823976,307200,3587392,35,m,true
1055094,18.676910,-33.823976,307200,3587393,33,f,true
1055094,18.676910,-33.823976,307200,3587394,0,m,false
1055095,18.674667,-33.821678,307200,3587395,67,m,false
1055095,18.674667,-33.821678,307200,3587396,60,f,false
1055095,18.674667,-33.821678,307200,3587397,39,m,true
1055095,18.674667,-33.821678,307200,3587398,37,f,true
1055095,18.674667,-33.821678,307200,3587399,11,m,false
1055095,18.674667,-33.821678,307200,3587400,4,f,false
1055097,18.675789,-33.822903,38400,3587407,71,f,false
1055099,18.672657,-33.829123,153600,3587410,24,m,true
1055099,18.672657,-33.829123,153600,3587411,24,f,true
1055100,18.672296,-33.830189,614400,3587412,40,m,true
1055100,18.672296,-33.830189,614400,3587413,35,f,true
1055100,18.672296,-33.830189,614400,3587414,4,f,false
1055103,18.676136,-33.825642,0,3587422,31,m,false
1055103,18.676136,-33.825642,0,3587423,32,f,false
1055103,18.676136,-33.825642,0,3587424,2,f,false
1055105,18.675907,-33.826273,614400,3587426,46,m,true
1055105,18.675907,-33.826273,614400,3587427,45,f,true
1055105,18.675907,-33.826273,614400,3587428,19,f,true
1055105,18.675907,-33.826273,614400,3587429,14,f,false
1055106,18.675401,-33.823937,307200,3587430,34,m,true
1055106,18.675401,-33.823937,307200,3587431,46,f,false
1055106,18.675401,-33.823937,307200,3587432,4,m,false
1055106,18.675401,-33.823937,307200,3587433,67,f,false
1055107,18.675518,-33.826705,614400,3587434,51,m,true
1055107,18.675518,-33.826705,614400,3587435,43,f,true
1055107,18.675518,-33.826705,614400,3587436,19,m,false
1055107,18.675518,-33.826705,614400,3587437,16,m,false
1055107,18.675518,-33.826705,614400,3587438,14,m,false
1055108,18.673507,-33.824663,1228800,3587439,40,m,true
1055108,18.673507,-33.824663,1228800,3587440,40,f,false
1055108,18.673507,-33.824663,1228800,3587441,10,f,false
1055108,18.673507,-33.824663,1228800,3587442,7,f,false
1055111,18.673423,-33.829305,614400,3587447,37,f,true
1055112,18.675027,-33.824932,153600,3587448,70,m,false
1055112,18.675027,-33.824932,153600,3587449,70,f,false
1055113,18.674031,-33.822663,153600,3587450,61,m,true
1055114,18.674993,-33.821987,614400,3587451,48,f,false
1055114,18.674993,-33.821987,614400,3587452,67,m,false
1055115,18.671464,-33.830437,307200,3587453,49,m,true
1055115,18.671464,-33.830437,307200,3587454,47,f,true
1055117,18.673341,-33.823111,307200,3587459,55,m,true
1055117,18.673341,-33.823111,307200,3587460,53,f,false
1055117,18.673341,-33.823111,307200,3587461,26,m,true
1055117,18.673341,-33.823111,307200,3587462,24,m,true
1055117,18.673341,-33.823111,307200,3587463,21,f,true
1055119,18.673271,-33.823168,153600,3587465,50,m,true
1055119,18.673271,-33.823168,153600,3587466,47,f,true
1055119,18.673271,-33.823168,153600,3587467,25,m,false
1055119,18.673271,-33.823168,153600,3587468,22,m,false
1055119,18.673271,-33.823168,153600,3587469,14,f,false
1055121,18.672150,-33.830012,19200,3587473,72,f,false
1055121,18.672150,-33.830012,19200,3587474,30,m,false
1055124,18.675839,-33.826336,307200,3587483,28,m,true
1055124,18.675839,-33.826336,307200,3587484,29,f,true
1055124,18.675839,-33.826336,307200,3587485,3,f,false
1055124,18.675839,-33.826336,307200,3587486,1,f,false
1055126,18.676232,-33.822416,307200,3587490,56,m,false
1055126,18.676232,-33.822416,307200,3587491,54,f,false
1055127,18.676171,-33.824226,307200,3587492,62,f,false
1055127,18.676171,-33.824226,307200,3587493,63,m,false
1055127,18.676171,-33.824226,307200,3587494,28,m,true
1055127,18.676171,-33.824226,307200,3587495,27,m,false
1055129,18.675518,-33.822202,614400,3587500,58,f,true
1055129,18.675518,-33.822202,614400,3587501,28,f,true
1055131,18.673189,-33.829536,0,3587503,65,f,false
1055132,18.673759,-33.826453,153600,3587504,71,m,false
1055132,18.673759,-33.826453,153600,3587505,61,f,false
1055133,18.677372,-33.828298,1228800,3587506,44,m,true
1055133,18.677372,-33.828298,1228800,3587507,42,f,true
1055133,18.677372,-33.828298,1228800,3587508,15,f,false
1055133,18.677372,-33.828298,1228800,3587509,11,f,false
1055135,18.675802,-33.822965,307200,3587511,52,m,true
1055135,18.675802,-33.822965,307200,3587512,43,f,true
1055135,18.675802,-33.822965,307200,3587513,20,m,false
1055137,18.675757,-33.828747,614400,3587517,29,m,true
1055137,18.675757,-33.828747,614400,3587518,28,f,true
1055138,18.672713,-33.828473,614400,3587519,40,f,true
1055138,18.672713,-33.828473,614400,3587520,14,m,false
1055138,18.672713,-33.828473,614400,3587521,11,f,false
1055139,18.676107,-33.825568,614400,3587522,59,m,true
1055139,18.676107,-33.825568,614400,3587523,54,f,true
1055139,18.676107,-33.825568,614400,3587524,28,m,false
1055139,18.676107,-33.825568,614400,3587525,80,f,false
1055140,18.673600,-33.827763,614400,3587526,55,m,true
1055140,18.673600,-33.827763,614400,3587527,49,f,true
1055140,18.673600,-33.827763,614400,3587528,20,f,false
1055140,18.673600,-33.827763,614400,3587529,16,f,false
1055141,18.673715,-33.823472,38400,3587530,49,m,true
1055141,18.673715,-33.823472,38400,3587531,47,f,false
1055141,18.673715,-33.823472,38400,3587532,16,f,false
1055141,18.673715,-33.823472,38400,3587533,2,f,false
1055142,18.674158,-33.822736,19200,3587534,41,f,false
1055142,18.674158,-33.822736,19200,3587535,22,m,false
1055143,18.673248,-33.828786,307200,3587536,51,m,true
1055143,18.673248,-33.828786,307200,3587537,49,f,false
1055143,18.673248,-33.828786,307200,3587538,20,f,true
1055143,18.673248,-33.828786,307200,3587539,14,m,false
1055145,18.671393,-33.829351,307200,3587544,55,m,true
1055145,18.671393,-33.829351,307200,3587545,57,f,false
1055146,18.674094,-33.827854,307200,3587546,52,m,true
1055146,18.674094,-33.827854,307200,3587547,42,f,false
1055146,18.674094,-33.827854,307200,3587548,21,f,false
1055147,18.676239,-33.827133,1228800,3587549,43,m,true
1055147,18.676239,-33.827133,1228800,3587550,43,f,true
1055147,18.676239,-33.827133,1228800,3587551,13,m,false
1055147,18.676239,-33.827133,1228800,3587552,10,m,false
1055147,18.676239,-33.827133,1228800,3587553,20,m,true
1055148,18.675400,-33.828976,307200,3587554,58,f,false
1055148,18.675400,-33.828976,307200,3587555,18,m,false
1055149,18.675799,-33.826917,307200,3587556,68,m,false
1055149,18.675799,-33.826917,307200,3587557,64,f,true
1055150,18.673144,-33.829603,614400,3587558,32,m,true
1055150,18.673144,-33.829603,614400,3587559,29,f,true
1055150,18.673144,-33.829603,614400,3587560,6,m,false
1055150,18.673144,-33.829603,614400,3587561,1,f,false
1055152,18.676139,-33.828677,153600,3587565,47,f,true
1055154,18.676494,-33.828199,307200,3587568,29,f,true
1055154,18.676494,-33.828199,307200,3587569,23,f,true
1055157,18.673836,-33.825288,19200,3587573,31,f,true
1055160,18.675239,-33.826794,38400,3587581,45,f,true
1055160,18.675239,-33.826794,38400,3587582,49,m,true
1055160,18.675239,-33.826794,38400,3587583,16,f,false
1055160,18.675239,-33.826794,38400,3587584,16,f,false
1055161,18.676681,-33.828131,19200,3587585,81,m,false
1055161,18.676681,-33.828131,19200,3587586,79,f,false
1055162,18.675137,-33.822106,153600,3587587,44,f,true
1055162,18.675137,-33.822106,153600,3587588,20,m,false
1055162,18.675137,-33.822106,153600,3587589,13,f,false
1055162,18.675137,-33.822106,153600,3587590,20,f,false
1055163,18.674508,-33.822318,2457600,3587591,46,m,true
1055163,18.674508,-33.822318,2457600,3587592,40,f,false
1055163,18.674508,-33.822318,2457600,3587593,8,m,false
1055163,18.674508,-33.822318,2457600,3587594,2,f,false
1055165,18.672923,-33.829803,614400,3587597,54,m,true
1055165,18.672923,-33.829803,614400,3587598,56,f,true
1055166,18.675527,-33.828691,1228800,3587599,53,m,true
1055166,18.675527,-33.828691,1228800,3587600,50,f,true
1055166,18.675527,-33.828691,1228800,3587601,22,f,true
1055167,18.672149,-33.829403,614400,3587602,62,f,true
1055167,18.672149,-33.829403,614400,3587603,63,m,true
1055169,18.675895,-33.825450,1228800,3587605,59,m,true
1055169,18.675895,-33.825450,1228800,3587606,49,f,false
1055169,18.675895,-33.825450,1228800,3587607,23,m,false
1055169,18.675895,-33.825450,1228800,3587608,21,f,false
1055169,18.675895,-33.825450,1228800,3587609,13,m,false
1055169,18.675895,-33.825450,1228800,3587610,40,f,true
1055170,18.675704,-33.821914,614400,3587611,37,m,true
1055170,18.675704,-33.821914,614400,3587612,35,f,true
1055170,18.675704,-33.821914,614400,3587613,5,f,false
1055170,18.675704,-33.821914,614400,3587614,2,f,false
1055172,18.673350,-33.825585,307200,3587619,57,m,true
1055174,18.675292,-33.824565,0,3587624,49,f,false
1055174,18.675292,-33.824565,0,3587625,57,m,false
1055174,18.675292,-33.824565,0,3587626,25,f,false
1055174,18.675292,-33.824565,0,3587627,21,m,false
1055175,18.671374,-33.829404,76800,3587628,50,m,true
1055176,18.675218,-33.822163,0,3587629,37,f,true
1055178,18.672726,-33.829453,1228800,3587632,34,m,true
1055178,18.672726,-33.829453,1228800,3587633,34,f,false
1055179,18.674494,-33.827799,1228800,3587634,48,m,true
1055179,18.674494,-33.827799,1228800,3587635,48,f,false
1055179,18.674494,-33.827799,1228800,3587636,17,f,false
1055180,18.674274,-33.825015,153600,3587637,40,f,false
1055180,18.674274,-33.825015,153600,3587638,35,f,false
1055180,18.674274,-33.825015,153600,3587639,0,f,false
1055183,18.674027,-33.826713,614400,3587648,40,f,true
1055183,18.674027,-33.826713,614400,3587649,39,m,true
1055183,18.674027,-33.826713,614400,3587650,15,m,false
1055183,18.674027,-33.826713,614400,3587651,5,f,false
1055184,18.672596,-33.828561,614400,3587652,72,m,false
1055184,18.672596,-33.828561,614400,3587653,61,f,true
1055184,18.672596,-33.828561,614400,3587654,33,m,true
1055185,18.675933,-33.826840,307200,3587655,42,f,true
1055185,18.675933,-33.826840,307200,3587656,14,f,false
1055189,18.675923,-33.828528,1228800,3587664,49,m,true
1055189,18.675923,-33.828528,1228800,3587665,44,f,true
1055189,18.675923,-33.828528,1228800,3587666,16,m,false
1055189,18.675923,-33.828528,1228800,3587667,14,f,false
1055189,18.675923,-33.828528,1228800,3587668,6,m,false
1055190,18.672385,-33.829356,614400,3587669,22,f,true
1055190,18.672385,-33.829356,614400,3587670,1,f,false
1055190,18.672385,-33.829356,614400,3587671,41,f,true
1055190,18.672385,-33.829356,614400,3587672,25,m,true
1055190,18.672385,-33.829356,614400,3587673,20,f,true
1055190,18.672385,-33.829356,614400,3587674,5,f,false
1055190,18.672385,-33.829356,614400,3587675,74,f,false
1055190,18.672385,-33.829356,614400,3587676,72,f,false
1055190,18.672385,-33.829356,614400,3587677,33,m,true
1055190,18.672385,-33.829356,614400,3587678,45,m,true
1055191,18.672161,-33.829487,153600,3587679,2,m,false
1055191,18.672161,-33.829487,153600,3587680,9,m,false
1055191,18.672161,-33.829487,153600,3587681,6,f,false
1055192,18.676825,-33.828428,1228800,3587682,51,m,true
1055192,18.676825,-33.828428,1228800,3587683,55,f,false
1055193,18.676198,-33.827807,614400,3587684,63,m,false
1055193,18.676198,-33.827807,614400,3587685,59,f,true
1055197,18.675517,-33.823184,76800,3587696,42,f,true
1055197,18.675517,-33.823184,76800,3587697,22,m,true
1055197,18.675517,-33.823184,76800,3587698,18,m,false
1055197,18.675517,-33.823184,76800,3587699,15,m,false
1055198,18.673575,-33.822488,614400,3587700,60,m,false
1055198,18.673575,-33.822488,614400,3587701,54,f,false
1055198,18.673575,-33.822488,614400,3587702,24,m,false
1055198,18.673575,-33.822488,614400,3587703,16,m,false
1055198,18.673575,-33.822488,614400,3587704,13,f,false
1055200,18.677019,-33.824126,0,3587706,74,f,false
1055201,18.675338,-33.824335,1228800,3587707,33,m,true
1055201,18.675338,-33.824335,1228800,3587708,35,f,true
1055201,18.675338,-33.824335,1228800,3587709,5,f,false
1055201,18.675338,-33.824335,1228800,3587710,1,m,false
1055202,18.673682,-33.827515,1228800,3587711,50,m,true
1055202,18.673682,-33.827515,1228800,3587712,41,f,true
1055202,18.673682,-33.827515,1228800,3587713,12,f,false
1055202,18.673682,-33.827515,1228800,3587714,7,m,false
1055204,18.673348,-33.822715,307200,3587717,38,m,true
1055204,18.673348,-33.822715,307200,3587718,39,f,true
1055204,18.673348,-33.822715,307200,3587719,27,m,false
1055206,18.675057,-33.827871,153600,3587722,79,m,false
1055206,18.675057,-33.827871,153600,3587723,75,f,false
1055209,18.673780,-33.828495,614400,3587730,33,m,true
1055209,18.673780,-33.828495,614400,3587731,30,f,true
1055211,18.673995,-33.823427,614400,3587736,31,m,true
1055211,18.673995,-33.823427,614400,3587737,29,f,true
1055212,18.674517,-33.823613,307200,3587738,50,m,false
1055212,18.674517,-33.823613,307200,3587739,52,f,true
1055212,18.674517,-33.823613,307200,3587740,21,m,false
1055212,18.674517,-33.823613,307200,3587741,12,m,false
1055214,18.673849,-33.822540,307200,3587745,54,m,true
1055214,18.673849,-33.822540,307200,3587746,53,f,true
1055214,18.673849,-33.822540,307200,3587747,30,f,false
1055214,18.673849,-33.822540,307200,3587748,24,m,true
1055214,18.673849,-33.822540,307200,3587749,18,m,false
1055214,18.673849,-33.822540,307200,3587750,10,m,false
1055216,18.675261,-33.823283,38400,3587753,35,m,false
1055216,18.675261,-33.823283,38400,3587754,35,f,true
1055216,18.675261,-33.823283,38400,3587755,10,f,false
1055216,18.675261,-33.823283,38400,3587756,1,m,false
1055217,18.675585,-33.828441,614400,3587757,42,f,true
1055217,18.675585,-33.828441,614400,3587758,21,f,false
1055217,18.675585,-33.828441,614400,3587759,64,m,true
1055217,18.675585,-33.828441,614400,3587760,61,f,true
1055218,18.674130,-33.826362,614400,3587761,39,m,true
1055218,18.674130,-33.826362,614400,3587762,34,f,true
1055218,18.674130,-33.826362,614400,3587763,11,m,false
1055218,18.674130,-33.826362,614400,3587764,8,m,false
1055218,18.674130,-33.826362,614400,3587765,6,f,false
1055218,18.674130,-33.826362,614400,3587766,74,f,false
1055219,18.675220,-33.822734,307200,3587767,53,m,true
1055219,18.675220,-33.822734,307200,3587768,49,f,true
1055220,18.674423,-33.825957,307200,3587769,25,m,false
1055220,18.674423,-33.825957,307200,3587770,24,m,true
1055220,18.674423,-33.825957,307200,3587771,27,m,true
1055221,18.675710,-33.822908,614400,3587772,35,m,true
1055221,18.675710,-33.822908,614400,3587773,35,f,true
1055221,18.675710,-33.822908,614400,3587774,3,m,false
1055222,18.672088,-33.828956,307200,3587775,59,m,true
1055222,18.672088,-33.828956,307200,3587776,46,f,true
1055222,18.672088,-33.828956,307200,3587777,6,f,false
1055222,18.672088,-33.828956,307200,3587778,3,m,false
1055224,18.674949,-33.827264,614400,3587781,48,m,true
1055224,18.674949,-33.827264,614400,3587782,49,m,true
1055224,18.674949,-33.827264,614400,3587783,37,f,true
1055228,18.673835,-33.829770,0,3587794,76,f,false
1055231,18.675832,-33.823441,307200,3587799,66,m,false
1055231,18.675832,-33.823441,307200,3587800,50,f,true
1055233,18.675513,-33.827989,153600,3587802,65,f,false
1055233,18.675513,-33.827989,153600,3587803,71,m,false
1055234,18.673770,-33.823042,2457600,3587804,48,m,true
1055234,18.673770,-33.823042,2457600,3587805,44,f,true
1055234,18.673770,-33.823042,2457600,3587806,21,f,true
1055234,18.673770,-33.823042,2457600,3587807,8,f,false
1055234,18.673770,-33.823042,2457600,3587808,5,m,false
1055236,18.675372,-33.825226,1228800,3587810,26,m,true
1055236,18.675372,-33.825226,1228800,3587811,28,f,true
1055237,18.674135,-33.828616,614400,3587812,57,m,true
1055237,18.674135,-33.828616,614400,3587813,57,f,true
1055239,18.674059,-33.827707,307200,3587818,34,m,true
1055239,18.674059,-33.827707,307200,3587819,46,f,false
1055239,18.674059,-33.827707,307200,3587820,4,m,false
1055239,18.674059,-33.827707,307200,3587821,67,f,false
1055240,18.675340,-33.828958,1228800,3587822,67,m,false
1055240,18.675340,-33.828958,1228800,3587823,63,f,false
